ZIP_CODE,STATE,ZIP_TYPE,RUCA1,RUCA2,RUCAFLOAT
52252,IA,Zip Code Area,10,10,10
52253,IA,Zip Code Area,2,2,2
52254,IA,Zip Code Area,10,10,10
52255,IA,Zip Code Area,10,10,10
52257,IA,Zip Code Area,2,2,2
52301,IA,Zip Code Area,10,10,10
52302,IA,Zip Code Area,1,1,1
52305,IA,Zip Code Area,2,2,2
52306,IA,Zip Code Area,2,2,2
52307,IA,Zip Code Area,2,2,2
52308,IA,Post Office or large volume customer,10,10,10
52309,IA,Zip Code Area,8,8,8
52310,IA,Zip Code Area,7,7,7
52312,IA,Zip Code Area,2,2,2
52313,IA,Zip Code Area,3,3,3
52314,IA,Zip Code Area,2,2,2
52315,IA,Zip Code Area,2,2,2
52316,IA,Zip Code Area,10,10,10
52317,IA,Zip Code Area,1,1,1
52318,IA,Zip Code Area,2,2,2
52320,IA,Zip Code Area,2,2,2
52321,IA,Zip Code Area,10,10,10
52322,IA,Zip Code Area,1,1,1
52323,IA,Zip Code Area,10,10,10
52324,IA,Zip Code Area,1,1,1
52325,IA,Zip Code Area,7,7.1,7.0999999999999996
52326,IA,Zip Code Area,3,3,3
52327,IA,Zip Code Area,2,2,2
52328,IA,Zip Code Area,1,1,1
52329,IA,Zip Code Area,3,3,3
52330,IA,Zip Code Area,10,10,10
52332,IA,Zip Code Area,2,2,2
52333,IA,Zip Code Area,2,2,2
52334,IA,Zip Code Area,2,2,2
52335,IA,Zip Code Area,10,10,10
52336,IA,Zip Code Area,2,2,2
52337,IA,Zip Code Area,2,2,2
52338,IA,Zip Code Area,2,2,2
52339,IA,Zip Code Area,7,7,7
52340,IA,Zip Code Area,1,1,1
52341,IA,Zip Code Area,1,1,1
52342,IA,Zip Code Area,7,7,7
52344,IA,Post Office or large volume customer,2,2,2
52345,IA,Zip Code Area,2,2,2
52346,IA,Zip Code Area,3,3,3
52347,IA,Zip Code Area,10,10,10
52348,IA,Zip Code Area,6,6,6
52349,IA,Zip Code Area,7,7,7
52351,IA,Zip Code Area,2,2,2
52352,IA,Zip Code Area,2,2,2
52353,IA,Zip Code Area,7,7,7
52354,IA,Zip Code Area,2,2,2
52355,IA,Zip Code Area,10,10,10
52356,IA,Zip Code Area,10,10,10
52358,IA,Zip Code Area,2,2,2
52359,IA,Zip Code Area,10,10,10
52361,IA,Zip Code Area,7,7.1,7.0999999999999996
52362,IA,Zip Code Area,10,10,10
52401,IA,Zip Code Area,1,1,1
52402,IA,Zip Code Area,1,1,1
52403,IA,Zip Code Area,1,1,1
52404,IA,Zip Code Area,1,1,1
52405,IA,Zip Code Area,1,1,1
52406,IA,Post Office or large volume customer,1,1,1
52407,IA,Post Office or large volume customer,1,1,1
52408,IA,Post Office or large volume customer,1,1,1
52409,IA,Post Office or large volume customer,1,1,1
52410,IA,Post Office or large volume customer,1,1,1
52411,IA,Zip Code Area,1,1,1
52497,IA,Post Office or large volume customer,1,1,1
52498,IA,Post Office or large volume customer,1,1,1
52499,IA,Post Office or large volume customer,1,1,1
52501,IA,Zip Code Area,4,4,4
52530,IA,Zip Code Area,5,5,5
52531,IA,Zip Code Area,7,7,7
52533,IA,Zip Code Area,5,5,5
52534,IA,Zip Code Area,5,5,5
52535,IA,Zip Code Area,10,10,10
52536,IA,Zip Code Area,5,5,5
52537,IA,Zip Code Area,5,5,5
52540,IA,Zip Code Area,10,10,10
52542,IA,Zip Code Area,10,10,10
52543,IA,Zip Code Area,5,5,5
52544,IA,Zip Code Area,7,7,7
52548,IA,Zip Code Area,5,5,5
52549,IA,Zip Code Area,8,8,8
52550,IA,Zip Code Area,10,10,10
52551,IA,Zip Code Area,10,10,10
52552,IA,Zip Code Area,5,5,5
52553,IA,Zip Code Area,5,5,5
60112,IL,Zip Code Area,1,1,1
60113,IL,Post Office or large volume customer,4,4,4
60115,IL,Zip Code Area,1,1,1
60116,IL,Post Office or large volume customer,1,1,1
60117,IL,Post Office or large volume customer,1,1,1
60118,IL,Zip Code Area,1,1,1
60119,IL,Zip Code Area,1,1,1
60120,IL,Zip Code Area,1,1,1
60121,IL,Post Office or large volume customer,1,1,1
60122,IL,Post Office or large volume customer,1,1,1
60123,IL,Zip Code Area,1,1,1
60124,IL,Zip Code Area,1,1,1
60126,IL,Zip Code Area,1,1,1
60128,IL,Post Office or large volume customer,1,1,1
60129,IL,Zip Code Area,2,2,2
60130,IL,Zip Code Area,1,1,1
60131,IL,Zip Code Area,1,1,1
60132,IL,Post Office or large volume customer,1,1,1
60133,IL,Zip Code Area,1,1,1
60134,IL,Zip Code Area,1,1,1
60135,IL,Zip Code Area,2,2,2
60136,IL,Zip Code Area,1,1,1
60137,IL,Zip Code Area,1,1,1
60138,IL,Post Office or large volume customer,1,1,1
60139,IL,Zip Code Area,1,1,1
60140,IL,Zip Code Area,1,1,1
60141,IL,Zip Code Area,1,1,1
60142,IL,Zip Code Area,1,1,1
60143,IL,Zip Code Area,1,1,1
60144,IL,Post Office or large volume customer,2,2,2
60145,IL,Zip Code Area,2,2,2
60146,IL,Zip Code Area,2,2,2
60147,IL,Post Office or large volume customer,1,1,1
